  103  0.34375E+04  0.10073E+01 -0.31203E+02
  104  0.34776E+04  0.10250E+01 -0.32024E+02
  105  0.35179E+04  0.10424E+01 -0.32843E+02
  106  0.35584E+04  0.10595E+01 -0.33660E+02
  107  0.35992E+04  0.10763E+01 -0.34473E+02
  108  0.36401E+04  0.10928E+01 -0.35282E+02
  109  0.36813E+04  0.11090E+01 -0.36086E+02
  110  0.37227E+04  0.11247E+01 -0.36883E+02
  111  0.37642E+04  0.11401E+01 -0.37674E+02
  112  0.38060E+04  0.11551E+01 -0.38458E+02
  113  0.38480E+04  0.11697E+01 -0.39235E+02
  114  0.38902E+04  0.11839E+01 -0.40006E+02
  115  0.39327E+04  0.11978E+01 -0.40772E+02
  116  0.39754E+04  0.12113E+01 -0.41531E+02
  117  0.40185E+04  0.12245E+01 -0.42286E+02
  118  0.40617E+04  0.12374E+01 -0.43035E+02
  119  0.41053E+04  0.12499E+01 -0.43779E+02
  120  0.41490E+04  0.12621E+01 -0.44514E+02
  121  0.41930E+04  0.12738E+01 -0.45241E+02
  122  0.42371E+04  0.12852E+01 -0.45957E+02
  123  0.42814E+04  0.12960E+01 -0.46659E+02
  124  0.43258E+04  0.13063E+01 -0.47349E+02
  125  0.43701E+04  0.13160E+01 -0.48021E+02
  126  0.44145E+04  0.13253E+01 -0.48677E+02
  127  0.44587E+04  0.13338E+01 -0.49313E+02
  128  0.45030E+04  0.13417E+01 -0.49928E+02
  129  0.45471E+04  0.13489E+01 -0.50521E+02
  130  0.45911E+04  0.13554E+01 -0.51089E+02
  131  0.46349E+04  0.13611E+01 -0.51633E+02
  132  0.46786E+04  0.13660E+01 -0.52148E+02
  133  0.47219E+04  0.13701E+01 -0.52636E+02
  134  0.47651E+04  0.13732E+01 -0.53094E+02
  135  0.48080E+04  0.13754E+01 -0.53521E+02
  136  0.48505E+04  0.13767E+01 -0.53918E+02
  137  0.48928E+04  0.13769E+01 -0.54283E+02
  138  0.49349E+04  0.13764E+01 -0.54617E+02
  139  0.49767E+04  0.13749E+01 -0.54921E+02
  140  0.50184E+04  0.13726E+01 -0.55195E+02
  141  0.50599E+04  0.13696E+01 -0.55442E+02
  142  0.51011E+04  0.13658E+01 -0.55661E+02
  143  0.51423E+04  0.13613E+01 -0.55853E+02
  144  0.51833E+04  0.13562E+01 -0.56019E+02
  145  0.52242E+04  0.13505E+01 -0.56160E+02
  146  0.52650E+04  0.13443E+01 -0.56276E+02
  147  0.53058E+04  0.13375E+01 -0.56369E+02
  148  0.53465E+04  0.13304E+01 -0.56438E+02
  149  0.53872E+04  0.13229E+01 -0.56486E+02
  150  0.54279E+04  0.13149E+01 -0.56512E+02
  151  0.54686E+04  0.13067E+01 -0.56517E+02
  152  0.55093E+04  0.12981E+01 -0.56502E+02
  153  0.55500E+04  0.12893E+01 -0.56463E+02
  154  0.55907E+04  0.12802E+01 -0.56404E+02
  155  0.56313E+04  0.12708E+01 -0.56320E+02
  156  0.56718E+04  0.12612E+01 -0.56214E+02
  157  0.57122E+04  0.12514E+01 -0.56083E+02
  158  0.57524E+04  0.12412E+01 -0.55926E+02
  159  0.57925E+04  0.12310E+01 -0.55745E+02
  160  0.58323E+04  0.12205E+01 -0.55538E+02
  161  0.58721E+04  0.12098E+01 -0.55304E+02
  162  0.59115E+04  0.11989E+01 -0.55043E+02
  163  0.59508E+04  0.11879E+01 -0.54754E+02
  164  0.59897E+04  0.11767E+01 -0.54437E+02
  165  0.60284E+04  0.11653E+01 -0.54089E+02
  166  0.60666E+04  0.11539E+01 -0.53713E+02
  167  0.61047E+04  0.11423E+01 -0.53306E+02
  168  0.61422E+04  0.11307E+01 -0.52869E+02
  169  0.61795E+04  0.11189E+01 -0.52400E+02
  170  0.62164E+04  0.11070E+01 -0.51899E+02
  171  0.62527E+04  0.10952E+01 -0.51365E+02
  172  0.62887E+04  0.10831E+01 -0.50798E+02
  173  0.63241E+04  0.10712E+01 -0.50197E+02
  174  0.63591E+04  0.10590E+01 -0.49560E+02
  175  0.63935E+04  0.10470E+01 -0.48890E+02
  176  0.64274E+04  0.10350E+01 -0.48184E+02
  177  0.64607E+04  0.10228E+01 -0.47440E+02
  178  0.64935E+04  0.10108E+01 -0.46661E+02
  179  0.65256E+04  0.99876E+00 -0.45843E+02
  180  0.65571E+04  0.98675E+00 -0.44988E+02
  181  0.65879E+04  0.97478E+00 -0.44093E+02
  182  0.66181E+04  0.96293E+00 -0.43160E+02
  183  0.66475E+04  0.95121E+00 -0.42189E+02
  184  0.66763E+04  0.93970E+00 -0.41180E+02
  185  0.67044E+04  0.92832E+00 -0.40135E+02
  186  0.67318E+04  0.91718E+00 -0.39052E+02
  187  0.67584E+04  0.90641E+00 -0.37933E+02
  188  0.67844E+04  0.89597E+00 -0.36778E+02
  189  0.68096E+04  0.88585E+00 -0.35588E+02
  190  0.68340E+04  0.87617E+00 -0.34363E+02
  191  0.68578E+04  0.86700E+00 -0.33104E+02
  192  0.68808E+04  0.85828E+00 -0.31811E+02
  193  0.69029E+04  0.85009E+00 -0.30484E+02
  194  0.69244E+04  0.84253E+00 -0.29125E+02
  195  0.69450E+04  0.83562E+00 -0.27734E+02
  196  0.69648E+04  0.82940E+00 -0.26310E+02
  197  0.69839E+04  0.82385E+00 -0.24855E+02
  198  0.70021E+04  0.81907E+00 -0.23369E+02
  199  0.70196E+04  0.81507E+00 -0.21853E+02
  200  0.70361E+04  0.81194E+00 -0.20307E+02
  201  0.70520E+04  0.80968E+00 -0.18731E+02
  202  0.70669E+04  0.80837E+00 -0.17127E+02
  203  0.70810E+04  0.80805E+00 -0.15495E+02
  204  0.70943E+04  0.80877E+00 -0.13836E+02
  205  0.71068E+04  0.81058E+00 -0.12150E+02
  206  0.71184E+04  0.81354E+00 -0.10438E+02
  207  0.71292E+04  0.81769E+00 -0.87013E+01
  208  0.71392E+04  0.82313E+00 -0.69407E+01
  209  0.71484E+04  0.82982E+00 -0.51563E+01
  210  0.71568E+04  0.83785E+00 -0.33492E+01
  211  0.71644E+04  0.84737E+00 -0.15201E+01
  212  0.71711E+04  0.85827E+00  0.33022E+00
  213  0.71770E+04  0.87069E+00  0.22011E+01
  214  0.71822E+04  0.88476E+00  0.40917E+01
  215  0.71865E+04  0.90037E+00  0.60014E+01
  216  0.71900E+04  0.91763E+00  0.79292E+01
  217  0.71927E+04  0.93665E+00  0.98744E+01
  218  0.71947E+04  0.95743E+00  0.11837E+02
  219  0.71957E+04  0.98006E+00  0.13815E+02
  220  0.71961E+04  0.10045E+01  0.15809E+02
  221  0.71956E+04  0.10309E+01  0.17817E+02
  222  0.71943E+04  0.10593E+01  0.19839E+02
  223  0.71922E+04  0.10897E+01  0.21874E+02
  224  0.71894E+04  0.11222E+01  0.23921E+02
  225  0.71857E+04  0.11569E+01  0.25980E+02
  226  0.71812E+04  0.11937E+01  0.28050E+02
  227  0.71760E+04  0.12328E+01  0.30130E+02
  228  0.71701E+04  0.12741E+01  0.32219E+02
  229  0.71633E+04  0.13176E+01  0.34316E+02
  230  0.71557E+04  0.13634E+01  0.36419E+02
  231  0.71475E+04  0.14115E+01  0.38530E+02
  232  0.71384E+04  0.14619E+01  0.40645E+02
  233  0.71286E+04  0.15146E+01  0.42765E+02
  234  0.71181E+04  0.15696E+01  0.44889E+02
  235  0.71068E+04  0.16270E+01  0.47015E+02
  236  0.70948E+04  0.16867E+01  0.49144E+02
  237  0.70820E+04  0.17488E+01  0.51273E+02
  238  0.70686E+04  0.18133E+01  0.53401E+02
  239  0.70544E+04  0.18802E+01  0.55529E+02
  240  0.70395E+04  0.19495E+01  0.57654E+02
  241  0.70239E+04  0.20212E+01  0.59776E+02
  242  0.70077E+04  0.20954E+01  0.61895E+02
  243  0.69906E+04  0.21721E+01  0.64009E+02
  244  0.69730E+04  0.22512E+01  0.66117E+02
  245  0.69546E+04  0.23328E+01  0.68218E+02
  246  0.69356E+04  0.24169E+01  0.70313E+02
  247  0.69159E+04  0.25036E+01  0.72398E+02
  248  0.68955E+04  0.25928E+01  0.74474E+02
  249  0.68745E+04  0.26845E+01  0.76539E+02
  250  0.68528E+04  0.27788E+01  0.78594E+02
  251  0.68305E+04  0.28758E+01  0.80637E+02
  252  0.68076E+04  0.29752E+01  0.82663E+02
  253  0.67840E+04  0.30774E+01  0.84682E+02
  254  0.67597E+04  0.31821E+01  0.86682E+02
  255  0.67348E+04  0.32895E+01  0.88663E+02
  256  0.67093E+04  0.33995E+01  0.90636E+02
  257  0.66833E+04  0.35122E+01  0.92581E+02
  258  0.66566E+04  0.36275E+01  0.94514E+02
  259  0.66293E+04  0.37457E+01  0.96428E+02
  260  0.66014E+04  0.38665E+01  0.98318E+02
  261  0.65729E+04  0.39900E+01  0.10018E+03
  262  0.65439E+04  0.41162E+01  0.10203E+03
  263  0.65142E+04  0.42452E+01  0.10386E+03
  264  0.64840E+04  0.43770E+01  0.10566E+03
  265  0.64532E+04  0.45115E+01  0.10744E+03
  266  0.64219E+04  0.46489E+01  0.10918E+03
  267  0.63900E+04  0.47890E+01  0.11091E+03
  268  0.63576E+04  0.49320E+01  0.11260E+03
  269  0.63246E+04  0.50779E+01  0.11427E+03
  270  0.62911E+04  0.52265E+01  0.11591E+03
  271  0.62571E+04  0.53781E+01  0.11751E+03
  272  0.62225E+04  0.55324E+01  0.11908E+03
  273  0.61874E+04  0.56896E+01  0.12063E+03
  274  0.61519E+04  0.58494E+01  0.12214E+03
  275  0.61159E+04  0.60121E+01  0.12361E+03
  276  0.60794E+04  0.61773E+01  0.12506E+03
  277  0.60425E+04  0.63450E+01  0.12647E+03
  278  0.60051E+04  0.65152E+01  0.12785E+03
  279  0.59674E+04  0.66879E+01  0.12920E+03
  280  0.59291E+04  0.68629E+01  0.13051E+03
  281  0.58906E+04  0.70403E+01  0.13177E+03
  282  0.58517E+04  0.72199E+01  0.13301E+03
  283  0.58123E+04  0.74018E+01  0.13421E+03
  284  0.57727E+04  0.75857E+01  0.13538E+03
  285  0.57327E+04  0.77718E+01  0.13651E+03
  286  0.56924E+04  0.79599E+01  0.13759E+03
  287  0.56518E+04  0.81499E+01  0.13865E+03
  288  0.56109E+04  0.83418E+01  0.13966E+03
  289  0.55698E+04  0.85356E+01  0.14064E+03
  290  0.55283E+04  0.87314E+01  0.14157E+03
  291  0.54866E+04  0.89292E+01  0.14246E+03
  292  0.54448E+04  0.91277E+01  0.14332E+03
  293  0.54027E+04  0.93281E+01  0.14413E+03
  294  0.53604E+04  0.95305E+01  0.14490E+03
  295  0.53179E+04  0.97341E+01  0.14564E+03
  296  0.52752E+04  0.99395E+01  0.14633E+03
  297  0.52324E+04  0.10146E+02  0.14697E+03
  298  0.51894E+04  0.10354E+02  0.14757E+03
  299  0.51463E+04  0.10563E+02  0.14814E+03
  300  0.51030E+04  0.10774E+02  0.14865E+03
  301  0.50598E+04  0.10985E+02  0.14912E+03
  302  0.50164E+04  0.11198E+02  0.14955E+03
  303  0.49729E+04  0.11411E+02  0.14993E+03
  304  0.49293E+04  0.11626E+02  0.15027E+03
  305  0.48857E+04  0.11842E+02  0.15056E+03
  306  0.48421E+04  0.12058E+02  0.15080E+03
  307  0.47985E+04  0.12275E+02  0.15100E+03
  308  0.47548E+04  0.12493E+02  0.15114E+03
  309  0.47113E+04  0.12712E+02  0.15125E+03
  310  0.46677E+04  0.12931E+02  0.15130E+03
  311  0.46241E+04  0.13151E+02  0.15130E+03
  312  0.45806E+04  0.13371E+02  0.15126E+03
  313  0.45372E+04  0.13592E+02  0.15117E+03
  314  0.44939E+04  0.13814E+02  0.15102E+03
  315  0.44506E+04  0.14035E+02  0.15083E+03
  316  0.44075E+04  0.14257E+02  0.15058E+03
  317  0.43645E+04  0.14480E+02  0.15028E+03
  318  0.43217E+04  0.14701E+02  0.14993E+03
  319  0.42790E+04  0.14924E+02  0.14953E+03
  320  0.42364E+04  0.15146E+02  0.14908E+03
  321  0.41940E+04  0.15368E+02  0.14859E+03
  322  0.41518E+04  0.15590E+02  0.14803E+03
  323  0.41097E+04  0.15811E+02  0.14744E+03
  324  0.40679E+04  0.16032E+02  0.14680E+03
  325  0.40263E+04  0.16253E+02  0.14610E+03
  326  0.39848E+04  0.16473E+02  0.14537E+03
  327  0.39437E+04  0.16692E+02  0.14459E+03
  328  0.39027E+04  0.16910E+02  0.14376E+03
  329  0.38620E+04  0.17128E+02  0.14289E+03
  330  0.38215E+04  0.17344E+02  0.14197E+03
  331  0.37813E+04  0.17560E+02  0.14102E+03
  332  0.37414E+04  0.17775E+02  0.14001E+03
  333  0.37017E+04  0.17988E+02  0.13896E+03
  334  0.36624E+04  0.18200E+02  0.13787E+03
  335  0.36233E+04  0.18411E+02  0.13675E+03
  336  0.35846E+04  0.18619E+02  0.13557E+03
  337  0.35461E+04  0.18827E+02  0.13436E+03
  338  0.35080E+04  0.19033E+02  0.13311E+03
  339  0.34703E+04  0.19237E+02  0.13181E+03
  340  0.34329E+04  0.19439E+02  0.13048E+03
  341  0.33959E+04  0.19639E+02  0.12911E+03
  342  0.33592E+04  0.19837E+02  0.12770E+03
  343  0.33229E+04  0.20034E+02  0.12626E+03
  344  0.32870E+04  0.20227E+02  0.12477E+03
  345  0.32514E+04  0.20419E+02  0.12326E+03
  346  0.32163E+04  0.20608E+02  0.12170E+03
  347  0.31817E+04  0.20794E+02  0.12011E+03
  348  0.31474E+04  0.20978E+02  0.11848E+03
  349  0.31136E+04  0.21160E+02  0.11682E+03
  350  0.30802E+04  0.21338E+02  0.11513E+03
  351  0.30473E+04  0.21514E+02  0.11340E+03
  352  0.30148E+04  0.21687E+02  0.11164E+03
  353  0.29829E+04  0.21857E+02  0.10985E+03
  354  0.29514E+04  0.22024E+02  0.10802E+03
  355  0.29204E+04  0.22187E+02  0.10617E+03
  356  0.28899E+04  0.22347E+02  0.10428E+03
  357  0.28599E+04  0.22504E+02  0.10237E+03
  358  0.28305E+04  0.22657E+02  0.10042E+03
  359  0.28015E+04  0.22807E+02  0.98444E+02
  360  0.27732E+04  0.22953E+02  0.96443E+02
  361  0.27454E+04  0.23095E+02  0.94411E+02
  362  0.27181E+04  0.23234E+02  0.92348E+02
  363  0.26914E+04  0.23368E+02  0.90261E+02
  364  0.26653E+04  0.23499E+02  0.88147E+02
  365  0.26398E+04  0.23626E+02  0.86017E+02
  366  0.26147E+04  0.23749E+02  0.83854E+02
  367  0.25903E+04  0.23868E+02  0.81675E+02
  368  0.25663E+04  0.23983E+02  0.79473E+02
  369  0.25430E+04  0.24094E+02  0.77250E+02
  370  0.25202E+04  0.24201E+02  0.75009E+02
  371  0.24980E+04  0.24303E+02  0.72749E+02
  372  0.24764E+04  0.24403E+02  0.70472E+02
  373  0.24552E+04  0.24497E+02  0.68180E+02
  374  0.24347E+04  0.24587E+02  0.65872E+02
  375  0.24147E+04  0.24673E+02  0.63550E+02
  376  0.23952E+04  0.24755E+02  0.61216E+02
  377  0.23763E+04  0.24833E+02  0.58869E+02
  378  0.23580E+04  0.24907E+02  0.56512E+02
  379  0.23402E+04  0.24977E+02  0.54145E+02
  380  0.23229E+04  0.25041E+02  0.51769E+02
  381  0.23062E+04  0.25102E+02  0.49386E+02
  382  0.22901E+04  0.25158E+02  0.46996E+02
  383  0.22745E+04  0.25210E+02  0.44601E+02
  384  0.22594E+04  0.25257E+02  0.42200E+02
  385  0.22449E+04  0.25300E+02  0.39797E+02
  386  0.22310E+04  0.25338E+02  0.37391E+02
  387  0.22176E+04  0.25373E+02  0.34983E+02
  388  0.22047E+04  0.25402E+02  0.32574E+02
  389  0.21924E+04  0.25427E+02  0.30167E+02
  390  0.21807E+04  0.25447E+02  0.27761E+02
  391  0.21695E+04  0.25462E+02  0.25358E+02
  392  0.21588E+04  0.25473E+02  0.22958E+02
  393  0.21487E+04  0.25479E+02  0.20564E+02
  394  0.21391E+04  0.25481E+02  0.18174E+02
  395  0.21300E+04  0.25477E+02  0.15793E+02
  396  0.21216E+04  0.25469E+02  0.13418E+02
  397  0.21136E+04  0.25456E+02  0.11053E+02
  398  0.21062E+04  0.25438E+02  0.86975E+01
  399  0.20993E+04  0.25416E+02  0.63528E+01
  400  0.20930E+04  0.25388E+02  0.40205E+01
  401  0.20872E+04  0.25356E+02  0.17012E+01
  402  0.20819E+04  0.25318E+02 -0.60395E+00
  403  0.20772E+04  0.25276E+02 -0.28940E+01
  404  0.20730E+04  0.25229E+02 -0.51678E+01
  405  0.20694E+04  0.25177E+02 -0.74245E+01
  406  0.20663E+04  0.25119E+02 -0.96631E+01
  407  0.20637E+04  0.25057E+02 -0.11882E+02
  408  0.20618E+04  0.24990E+02 -0.14081E+02
  409  0.20602E+04  0.24917E+02 -0.16260E+02
  410  0.20591E+04  0.24840E+02 -0.18418E+02
  411  0.20587E+04  0.24758E+02 -0.20554E+02
  412  0.20587E+04  0.24672E+02 -0.22668E+02
  413  0.20591E+04  0.24580E+02 -0.24759E+02
  414  0.20600E+04  0.24485E+02 -0.26826E+02
  415  0.20614E+04  0.24385E+02 -0.28869E+02
  416  0.20634E+04  0.24281E+02 -0.30888E+02
  417  0.20657E+04  0.24172E+02 -0.32880E+02
  418  0.20684E+04  0.24059E+02 -0.34847E+02
  419  0.20715E+04  0.23943E+02 -0.36787E+02
  420  0.20752E+04  0.23821E+02 -0.38700E+02
  421  0.20792E+04  0.23697E+02 -0.40584E+02
  422  0.20836E+04  0.23568E+02 -0.42441E+02
  423  0.20884E+04  0.23436E+02 -0.44268E+02
  424  0.20936E+04  0.23300E+02 -0.46065E+02
  425  0.20992E+04  0.23160E+02 -0.47832E+02
  426  0.21051E+04  0.23017E+02 -0.49568E+02
  427  0.21115E+04  0.22870E+02 -0.51272E+02
  428  0.21182E+04  0.22720E+02 -0.52944E+02
  429  0.21252E+04  0.22567E+02 -0.54582E+02
  430  0.21325E+04  0.22410E+02 -0.56188E+02
  431  0.21402E+04  0.22251E+02 -0.57760E+02
  432  0.21482E+04  0.22088E+02 -0.59296E+02
  433  0.21566E+04  0.21923E+02 -0.60797E+02
  434  0.21652E+04  0.21754E+02 -0.62262E+02
  435  0.21741E+04  0.21583E+02 -0.63690E+02
  436  0.21833E+04  0.21409E+02 -0.65082E+02
  437  0.21927E+04  0.21233E+02 -0.66435E+02
  438  0.22024E+04  0.21053E+02 -0.67750E+02
  439  0.22124E+04  0.20872E+02 -0.69026E+02
  440  0.22227E+04  0.20688E+02 -0.70261E+02
  441  0.22332E+04  0.20501E+02 -0.71457E+02
  442  0.22439E+04  0.20313E+02 -0.72612E+02
  443  0.22548E+04  0.20122E+02 -0.73725E+02
  444  0.22660E+04  0.19930E+02 -0.74795E+02
  445  0.22773E+04  0.19735E+02 -0.75823E+02
  446  0.22889E+04  0.19538E+02 -0.76808E+02
  447  0.23006E+04  0.19340E+02 -0.77748E+02
  448  0.23126E+04  0.19139E+02 -0.78643E+02
  449  0.23246E+04  0.18938E+02 -0.79493E+02
  450  0.23369E+04  0.18735E+02 -0.80297E+02
  451  0.23493E+04  0.18529E+02 -0.81055E+02
  452  0.23619E+04  0.18323E+02 -0.81765E+02
  453  0.23746E+04  0.18116E+02 -0.82428E+02
  454  0.23875E+04  0.17907E+02 -0.83046E+02
  455  0.24004E+04  0.17697E+02 -0.83618E+02
  456  0.24134E+04  0.17486E+02 -0.84146E+02
  457  0.24267E+04  0.17275E+02 -0.84620E+02
  458  0.24399E+04  0.17063E+02 -0.85062E+02
  459  0.24532E+04  0.16850E+02 -0.85446E+02
  460  0.24667E+04  0.16638E+02 -0.85798E+02
  461  0.24802E+04  0.16425E+02 -0.86093E+02
  462  0.24938E+04  0.16211E+02 -0.86355E+02
  463  0.25074E+04  0.15998E+02 -0.86567E+02
  464  0.25211E+04  0.15784E+02 -0.86742E+02
  465  0.25348E+04  0.15572E+02 -0.86868E+02
  466  0.25486E+04  0.15359E+02 -0.86959E+02
  467  0.25624E+04  0.15147E+02 -0.87004E+02
  468  0.25762E+04  0.14936E+02 -0.87007E+02
  469  0.25900E+04  0.14725E+02 -0.86970E+02
  470  0.26038E+04  0.14516E+02 -0.86884E+02
  471  0.26176E+04  0.14307E+02 -0.86767E+02
  472  0.26314E+04  0.14099E+02 -0.86609E+02
  473  0.26451E+04  0.13893E+02 -0.86412E+02
  474  0.26589E+04  0.13689E+02 -0.86167E+02
  475  0.26725E+04  0.13486E+02 -0.85884E+02
  476  0.26862E+04  0.13284E+02 -0.85574E+02
  477  0.26998E+04  0.13084E+02 -0.85215E+02
  478  0.27133E+04  0.12887E+02 -0.84816E+02
  479  0.27267E+04  0.12691E+02 -0.84385E+02
  480  0.27401E+04  0.12497E+02 -0.83917E+02
  481  0.27534E+04  0.12306E+02 -0.83412E+02
  482  0.27666E+04  0.12117E+02 -0.82862E+02
  483  0.27796E+04  0.11931E+02 -0.82286E+02
  484  0.27926E+04  0.11747E+02 -0.81669E+02
  485  0.28054E+04  0.11567E+02 -0.81015E+02
  486  0.28181E+04  0.11389E+02 -0.80326E+02
  487  0.28307E+04  0.11214E+02 -0.79603E+02
  488  0.28431E+04  0.11043E+02 -0.78844E+02
  489  0.28554E+04  0.10875E+02 -0.78052E+02
  490  0.28675E+04  0.10710E+02 -0.77224E+02
  491  0.28795E+04  0.10549E+02 -0.76364E+02
  492  0.28912E+04  0.10392E+02 -0.75470E+02
  493  0.29028E+04  0.10239E+02 -0.74542E+02
  494  0.29142E+04  0.10090E+02 -0.73582E+02
  495  0.29254E+04  0.99440E+01 -0.72590E+02
  496  0.29363E+04  0.98031E+01 -0.71565E+02
  497  0.29471E+04  0.96663E+01 -0.70508E+02
  498  0.29576E+04  0.95345E+01 -0.69421E+02
  499  0.29679E+04  0.94068E+01 -0.68304E+02
  500  0.29780E+04  0.92840E+01 -0.67159E+02
  501  0.29879E+04  0.91649E+01 -0.65984E+02
  502  0.29975E+04  0.90511E+01 -0.64784E+02
  503  0.30069E+04  0.89423E+01 -0.63557E+02
  504  0.30160E+04  0.88371E+01 -0.62305E+02
  505  0.30249E+04  0.87378E+01 -0.61029E+02
  506  0.30336E+04  0.86428E+01 -0.59730E+02
  507  0.30421E+04  0.85536E+01 -0.58409E+02
  508  0.30503E+04  0.84684E+01 -0.57066E+02
  509  0.30582E+04  0.83888E+01 -0.55703E+02
