  0.312358E+00  0.647271E+06  0.644124E+06  0.493400E-01 -0.496017E-01
  0.320681E+00  0.624397E+06  0.621444E+06  0.552707E-01 -0.172691E+00
  0.329004E+00  0.603401E+06  0.600644E+06 -0.348103E-01 -0.637837E-01
  0.337327E+00  0.583100E+06  0.580496E+06 -0.639910E-01 -0.138467E+00
  0.412013E+00  0.432986E+06  0.431017E+06  0.331312E-02 -0.300757E-01
  0.503233E+00  0.319216E+06  0.317738E+06 -0.813141E-02 -0.561438E-02
  0.614651E+00  0.234255E+06  0.233174E+06 -0.579706E-03 -0.717180E-03
  0.750736E+00  0.170880E+06  0.170091E+06 -0.740826E-03 -0.697491E-02
  0.916951E+00  0.124007E+06  0.123435E+06 -0.317994E-03 -0.114397E-02
  0.111997E+01  0.895667E+05  0.891535E+05 -0.150326E-03 -0.412715E-03
  0.136793E+01  0.644134E+05  0.641162E+05 -0.722746E-04 -0.638333E-03
  0.167079E+01  0.461436E+05  0.459308E+05 -0.347149E-04 -0.217745E-03
  0.204071E+01  0.329390E+05  0.327871E+05 -0.166124E-04  0.141241E-03
  0.249253E+01  0.234367E+05  0.233286E+05 -0.792258E-05 -0.941174E-04
  0.304438E+01  0.166258E+05  0.165491E+05 -0.376757E-05 -0.821945E-04
  0.371842E+01  0.117621E+05  0.117078E+05 -0.178631E-05 -0.553958E-04
  0.454169E+01  0.830058E+04  0.826224E+04 -0.844931E-06  0.159291E-04
  0.554723E+01  0.584415E+04  0.581714E+04 -0.398699E-06  0.178540E-05
  0.677540E+01  0.410590E+04  0.408689E+04 -0.187736E-06  0.103173E-04
  0.827550E+01  0.287903E+04  0.286567E+04 -0.882252E-07 -0.377115E-05
